Original Data
Latitude; Longitude; Code; Altitude (Feet); Date; Date (Standard); Time
26.161235; 119.94265; 0; 85; 39918.5918981481; 2009-04-15; 14:12:20
26.161235; 119.94265; 0; 85; 39918.5919560185; 2009-04-15; 14:12:25
26.161234; 119.942651; 0; 85; 39918.5920138889; 2009-04-15; 14:12:30
26.161234; 119.942651; 0; 85; 39918.5920717593; 2009-04-15; 14:12:35
26.161234; 119.942651; 0; 85; 39918.5921296296; 2009-04-15; 14:12:40
26.161234; 119.942651; 0; 85; 39918.5921875; 2009-04-15; 14:12:45
26.161234; 119.942651; 0; 85; 39918.5922453704; 2009-04-15; 14:12:50
26.161234; 119.942651; 0; 85; 39918.5923032407; 2009-04-15; 14:12:55
26.161234; 119.942651; 0; 85; 39918.5923611111; 2009-04-15; 14:13:00
26.161234; 119.942652; 0; 84; 39918.5924189815; 2009-04-15; 14:13:05
26.161234; 119.942652; 0; 84; 39918.5924768519; 2009-04-15; 14:13:10
26.161234; 119.942652; 0; 84; 39918.5925347222; 2009-04-15; 14:13:15
26.161233; 119.942652; 0; 84; 39918.5925925926; 2009-04-15; 14:13:20
26.161233; 119.942652; 0; 84; 39918.592650463; 2009-04-15; 14:13:25
26.161233; 119.942653; 0; 84; 39918.5927083333; 2009-04-15; 14:13:30
26.161233; 119.942653; 0; 84; 39918.5927662037; 2009-04-15; 14:13:35
26.161232; 119.942654; 0; 84; 39918.5928240741; 2009-04-15; 14:13:40
26.161232; 119.942654; 0; 84; 39918.5928819444; 2009-04-15; 14:13:45
26.161232; 119.942654; 0; 84; 39918.5929398148; 2009-04-15; 14:13:50
26.161232; 119.942655; 0; 84; 39918.5929976852; 2009-04-15; 14:13:55
26.161232; 119.942655; 0; 84; 39918.5930555556; 2009-04-15; 14:14:00
26.161231; 119.942655; 0; 84; 39918.5931134259; 2009-04-15; 14:14:05
26.161231; 119.942655; 0; 84; 39918.5931712963; 2009-04-15; 14:14:10
26.161231; 119.942655; 0; 83; 39918.5932291667; 2009-04-15; 14:14:15
26.161231; 119.942655; 0; 83; 39918.593287037; 2009-04-15; 14:14:20
26.161231; 119.942655; 0; 83; 39918.5933449074; 2009-04-15; 14:14:25
26.161231; 119.942655; 0; 83; 39918.5934027778; 2009-04-15; 14:14:30
26.161231; 119.942655; 0; 83; 39918.5934606481; 2009-04-15; 14:14:35
26.161231; 119.942656; 0; 83; 39918.5935185185; 2009-04-15; 14:14:40
26.161231; 119.942656; 0; 83; 39918.5935763889; 2009-04-15; 14:14:45
26.161231; 119.942656; 0; 83; 39918.5936342593; 2009-04-15; 14:14:50
26.16123; 119.942656; 0; 83; 39918.5936921296; 2009-04-15; 14:14:55
26.16123; 119.942656; 0; 83; 39918.59375; 2009-04-15; 14:15:00
26.16123; 119.942656; 0; 83; 39918.5938078704; 2009-04-15; 14:15:05
26.16123; 119.942656; 0; 83; 39918.5938657407; 2009-04-15; 14:15:10
26.16123; 119.942656; 0; 83; 39918.5939236111; 2009-04-15; 14:15:15
26.16123; 119.942656; 0; 83; 39918.5939814815; 2009-04-15; 14:15:20
26.16123; 119.942656; 0; 83; 39918.5940393519; 2009-04-15; 14:15:25
26.16123; 119.942656; 0; 83; 39918.5940972222; 2009-04-15; 14:15:30
26.16123; 119.942656; 0; 83; 39918.5941550926; 2009-04-15; 14:15:35
26.161229; 119.942656; 0; 82; 39918.594212963; 2009-04-15; 14:15:40
26.161229; 119.942655; 0; 82; 39918.5942708333; 2009-04-15; 14:15:45
26.161229; 119.942655; 0; 82; 39918.5943287037; 2009-04-15; 14:15:50
26.161229; 119.942655; 0; 82; 39918.5943865741; 2009-04-15; 14:15:55
26.161228; 119.942655; 0; 82; 39918.5944444444; 2009-04-15; 14:16:00
26.161228; 119.942655; 0; 82; 39918.5945023148; 2009-04-15; 14:16:05
26.161228; 119.942655; 0; 82; 39918.5945601852; 2009-04-15; 14:16:10
26.161228; 119.942655; 0; 82; 39918.5946180556; 2009-04-15; 14:16:15
26.161227; 119.942655; 0; 82; 39918.5946759259; 2009-04-15; 14:16:20
26.161227; 119.942655; 0; 82; 39918.5947337963; 2009-04-15; 14:16:25
26.161227; 119.942655; 0; 82; 39918.5947916667; 2009-04-15; 14:16:30
26.161227; 119.942655; 0; 82; 39918.594849537; 2009-04-15; 14:16:35
26.161227; 119.942655; 0; 82; 39918.5949074074; 2009-04-15; 14:16:40
26.161227; 119.942655; 0; 81; 39918.5949652778; 2009-04-15; 14:16:45
26.161227; 119.942655; 0; 81; 39918.5950231481; 2009-04-15; 14:16:50
26.161227; 119.942655; 0; 81; 39918.5950810185; 2009-04-15; 14:16:55
26.161227; 119.942655; 0; 81; 39918.5951388889; 2009-04-15; 14:17:00
26.161227; 119.942654; 0; 81; 39918.5951967593; 2009-04-15; 14:17:05
26.161226; 119.942654; 0; 81; 39918.5952546296; 2009-04-15; 14:17:10
26.161226; 119.942654; 0; 81; 39918.5953125; 2009-04-15; 14:17:15
26.161226; 119.942654; 0; 81; 39918.5953703704; 2009-04-15; 14:17:20
26.161226; 119.942653; 0; 81; 39918.5954282407; 2009-04-15; 14:17:25
26.161226; 119.942653; 0; 81; 39918.5954861111; 2009-04-15; 14:17:30
26.161226; 119.942653; 0; 81; 39918.5955439815; 2009-04-15; 14:17:35
26.161226; 119.942654; 0; 81; 39918.5956018519; 2009-04-15; 14:17:40
26.161226; 119.942654; 0; 81; 39918.5956597222; 2009-04-15; 14:17:45
26.161225; 119.942654; 0; 81; 39918.5957175926; 2009-04-15; 14:17:50
26.161225; 119.942654; 0; 81; 39918.595775463; 2009-04-15; 14:17:55
26.161225; 119.942654; 0; 81; 39918.5958333333; 2009-04-15; 14:18:00
26.161225; 119.942654; 0; 81; 39918.5958912037; 2009-04-15; 14:18:05
26.161225; 119.942654; 0; 80; 39918.5959490741; 2009-04-15; 14:18:10
26.161225; 119.942654; 0; 80; 39918.5960069444; 2009-04-15; 14:18:15
26.161225; 119.942654; 0; 80; 39918.5960648148; 2009-04-15; 14:18:20
26.161225; 119.942654; 0; 80; 39918.5961226852; 2009-04-15; 14:18:25
26.161225; 119.942653; 0; 80; 39918.5961805556; 2009-04-15; 14:18:30
26.161225; 119.942653; 0; 80; 39918.5962384259; 2009-04-15; 14:18:35
26.161225; 119.942653; 0; 80; 39918.5962962963; 2009-04-15; 14:18:40
26.161225; 119.942653; 0; 80; 39918.5963541667; 2009-04-15; 14:18:45
26.161225; 119.942653; 0; 80; 39918.596412037; 2009-04-15; 14:18:50
26.161224; 119.942654; 0; 80; 39918.5964699074; 2009-04-15; 14:18:55
26.161224; 119.942654; 0; 80; 39918.5965277778; 2009-04-15; 14:19:00
26.161224; 119.942654; 0; 80; 39918.5965856481; 2009-04-15; 14:19:05
26.161224; 119.942655; 0; 80; 39918.5966435185; 2009-04-15; 14:19:10
26.161224; 119.942655; 0; 80; 39918.5967013889; 2009-04-15; 14:19:15
26.161224; 119.942655; 0; 80; 39918.5967592593; 2009-04-15; 14:19:20
26.161224; 119.942655; 0; 80; 39918.5968171296; 2009-04-15; 14:19:25
26.161223; 119.942655; 0; 80; 39918.596875; 2009-04-15; 14:19:30
26.161223; 119.942655; 0; 80; 39918.5969328704; 2009-04-15; 14:19:35
26.161223; 119.942655; 0; 80; 39918.5969907407; 2009-04-15; 14:19:40
26.161223; 119.942655; 0; 80; 39918.5970486111; 2009-04-15; 14:19:45
26.161223; 119.942654; 0; 79; 39918.5971064815; 2009-04-15; 14:19:50
26.161223; 119.942654; 0; 79; 39918.5971643519; 2009-04-15; 14:19:55
26.161223; 119.942654; 0; 79; 39918.5972222222; 2009-04-15; 14:20:00
26.161223; 119.942654; 0; 79; 39918.5972800926; 2009-04-15; 14:20:05
26.161223; 119.942654; 0; 79; 39918.597337963; 2009-04-15; 14:20:10
26.161223; 119.942654; 0; 79; 39918.5973958333; 2009-04-15; 14:20:15
26.161223; 119.942654; 0; 79; 39918.5974537037; 2009-04-15; 14:20:20
26.161223; 119.942654; 0; 79; 39918.5975115741; 2009-04-15; 14:20:25
26.161223; 119.942654; 0; 79; 39918.5975694444; 2009-04-15; 14:20:30
26.161223; 119.942654; 0; 79; 39918.5976273148; 2009-04-15; 14:20:35
26.161223; 119.942655; 0; 79; 39918.5976851852; 2009-04-15; 14:20:40
26.161223; 119.942655; 0; 79; 39918.5977430556; 2009-04-15; 14:20:45
26.161223; 119.942655; 0; 79; 39918.5978009259; 2009-04-15; 14:20:50
26.161223; 119.942655; 0; 79; 39918.5978587963; 2009-04-15; 14:20:55
26.161223; 119.942655; 0; 79; 39918.5979166667; 2009-04-15; 14:21:00
26.161223; 119.942655; 0; 78; 39918.597974537; 2009-04-15; 14:21:05
26.161223; 119.942655; 0; 78; 39918.5980324074; 2009-04-15; 14:21:10
26.161222; 119.942654; 0; 78; 39918.5980902778; 2009-04-15; 14:21:15
26.161222; 119.942654; 0; 78; 39918.5981481482; 2009-04-15; 14:21:20
26.161222; 119.942654; 0; 78; 39918.5982060185; 2009-04-15; 14:21:25
26.161222; 119.942655; 0; 78; 39918.5982638889; 2009-04-15; 14:21:30
26.161222; 119.942654; 0; 78; 39918.5983217593; 2009-04-15; 14:21:35
26.161222; 119.942655; 0; 78; 39918.5983796296; 2009-04-15; 14:21:40
26.161222; 119.942655; 0; 78; 39918.5984375; 2009-04-15; 14:21:45
26.161222; 119.942655; 0; 78; 39918.5984953704; 2009-04-15; 14:21:50
26.161221; 119.942655; 0; 78; 39918.5985532407; 2009-04-15; 14:21:55
26.161221; 119.942655; 0; 78; 39918.5986111111; 2009-04-15; 14:22:00
26.161221; 119.942655; 0; 78; 39918.5986689815; 2009-04-15; 14:22:05
26.161221; 119.942654; 0; 78; 39918.5987268519; 2009-04-15; 14:22:10
26.161221; 119.942654; 0; 78; 39918.5987847222; 2009-04-15; 14:22:15
26.161221; 119.942654; 0; 78; 39918.5988425926; 2009-04-15; 14:22:20
26.161221; 119.942654; 0; 78; 39918.598900463; 2009-04-15; 14:22:25
26.161221; 119.942653; 0; 78; 39918.5989583333; 2009-04-15; 14:22:30
26.161221; 119.942653; 0; 77; 39918.5990162037; 2009-04-15; 14:22:35
26.161222; 119.942653; 0; 77; 39918.5990740741; 2009-04-15; 14:22:40
26.161222; 119.942652; 0; 77; 39918.5991319444; 2009-04-15; 14:22:45
26.161222; 119.942652; 0; 77; 39918.5991898148; 2009-04-15; 14:22:50
26.161222; 119.942652; 0; 77; 39918.5992476852; 2009-04-15; 14:22:55
26.161222; 119.942651; 0; 77; 39918.5993055556; 2009-04-15; 14:23:00
26.161221; 119.942651; 0; 77; 39918.5993634259; 2009-04-15; 14:23:05
26.161221; 119.942651; 0; 77; 39918.5994212963; 2009-04-15; 14:23:10
26.161221; 119.942651; 0; 77; 39918.5994791667; 2009-04-15; 14:23:15
26.161221; 119.942651; 0; 76; 39918.599537037; 2009-04-15; 14:23:20
26.161221; 119.942651; 0; 76; 39918.5995949074; 2009-04-15; 14:23:25
26.161221; 119.94265; 0; 76; 39918.5996527778; 2009-04-15; 14:23:30
26.161221; 119.94265; 0; 76; 39918.5997106481; 2009-04-15; 14:23:35
26.161221; 119.94265; 0; 76; 39918.5997685185; 2009-04-15; 14:23:40
26.161221; 119.94265; 0; 76; 39918.5998263889; 2009-04-15; 14:23:45
26.161221; 119.942649; 0; 76; 39918.5998842593; 2009-04-15; 14:23:50
26.161221; 119.942649; 0; 76; 39918.5999421296; 2009-04-15; 14:23:55
26.16122; 119.942649; 0; 76; 39918.6; 2009-04-15; 14:24:00
26.16122; 119.942649; 0; 76; 39918.6000578704; 2009-04-15; 14:24:05
26.161221; 119.942649; 0; 76; 39918.6001157407; 2009-04-15; 14:24:10
26.161221; 119.942649; 0; 75; 39918.6001736111; 2009-04-15; 14:24:15
26.161221; 119.942648; 0; 75; 39918.6002314815; 2009-04-15; 14:24:20
26.161221; 119.942648; 0; 75; 39918.6002893519; 2009-04-15; 14:24:25
26.161221; 119.942648; 0; 75; 39918.6003472222; 2009-04-15; 14:24:30
26.161221; 119.942648; 0; 75; 39918.6004050926; 2009-04-15; 14:24:35
26.161221; 119.942648; 0; 75; 39918.600462963; 2009-04-15; 14:24:40
26.161221; 119.942648; 0; 75; 39918.6005208333; 2009-04-15; 14:24:45
26.161221; 119.942648; 0; 75; 39918.6005787037; 2009-04-15; 14:24:50
26.161221; 119.942647; 0; 74; 39918.6006365741; 2009-04-15; 14:24:55
26.161221; 119.942647; 0; 74; 39918.6006944444; 2009-04-15; 14:25:00
26.16122; 119.942647; 0; 74; 39918.6007523148; 2009-04-15; 14:25:05
26.16122; 119.942647; 0; 74; 39918.6008101852; 2009-04-15; 14:25:10
26.16122; 119.942646; 0; 74; 39918.6008680556; 2009-04-15; 14:25:15
26.16122; 119.942646; 0; 74; 39918.6009259259; 2009-04-15; 14:25:20
26.16122; 119.942646; 0; 74; 39918.6009837963; 2009-04-15; 14:25:25
26.16122; 119.942646; 0; 74; 39918.6010416667; 2009-04-15; 14:25:30
26.16122; 119.942646; 0; 74; 39918.601099537; 2009-04-15; 14:25:35
26.16122; 119.942645; 0; 74; 39918.6011574074; 2009-04-15; 14:25:40
26.16122; 119.942645; 0; 74; 39918.6012152778; 2009-04-15; 14:25:45
26.16122; 119.942645; 0; 73; 39918.6012731481; 2009-04-15; 14:25:50
26.16122; 119.942645; 0; 73; 39918.6013310185; 2009-04-15; 14:25:55
26.16122; 119.942645; 0; 73; 39918.6013888889; 2009-04-15; 14:26:00
26.16122; 119.942645; 0; 73; 39918.6014467593; 2009-04-15; 14:26:05
26.16122; 119.942645; 0; 73; 39918.6015046296; 2009-04-15; 14:26:10
26.16122; 119.942645; 0; 73; 39918.6015625; 2009-04-15; 14:26:15
26.16122; 119.942644; 0; 73; 39918.6016203704; 2009-04-15; 14:26:20
26.16122; 119.942644; 0; 73; 39918.6016782407; 2009-04-15; 14:26:25
26.16122; 119.942644; 0; 73; 39918.6017361111; 2009-04-15; 14:26:30
26.16122; 119.942644; 0; 73; 39918.6017939815; 2009-04-15; 14:26:35
26.16122; 119.942645; 0; 73; 39918.6018518519; 2009-04-15; 14:26:40
26.16122; 119.942645; 0; 73; 39918.6019097222; 2009-04-15; 14:26:45
26.16122; 119.942644; 0; 73; 39918.6019675926; 2009-04-15; 14:26:50
26.16122; 119.942644; 0; 73; 39918.602025463; 2009-04-15; 14:26:55
26.16122; 119.942644; 0; 72; 39918.6020833333; 2009-04-15; 14:27:00
26.16122; 119.942644; 0; 72; 39918.6021412037; 2009-04-15; 14:27:05
26.161221; 119.942644; 0; 72; 39918.6021990741; 2009-04-15; 14:27:10
26.161221; 119.942644; 0; 72; 39918.6022569444; 2009-04-15; 14:27:15
26.161221; 119.942644; 0; 72; 39918.6023148148; 2009-04-15; 14:27:20
26.161221; 119.942644; 0; 71; 39918.6023726852; 2009-04-15; 14:27:25
26.161221; 119.942644; 0; 71; 39918.6024305556; 2009-04-15; 14:27:30
26.161221; 119.942644; 0; 71; 39918.6024884259; 2009-04-15; 14:27:35
26.161221; 119.942644; 0; 71; 39918.6025462963; 2009-04-15; 14:27:40
26.161221; 119.942644; 0; 71; 39918.6026041667; 2009-04-15; 14:27:45
26.161221; 119.942644; 0; 71; 39918.602662037; 2009-04-15; 14:27:50
26.161221; 119.942644; 0; 71; 39918.6027199074; 2009-04-15; 14:27:55
26.161221; 119.942644; 0; 71; 39918.6027777778; 2009-04-15; 14:28:00
26.161221; 119.942644; 0; 70; 39918.6028356481; 2009-04-15; 14:28:05
26.161221; 119.942644; 0; 70; 39918.6028935185; 2009-04-15; 14:28:10
26.161221; 119.942644; 0; 70; 39918.6029513889; 2009-04-15; 14:28:15
26.161221; 119.942644; 0; 70; 39918.6030092593; 2009-04-15; 14:28:20
26.161221; 119.942644; 0; 70; 39918.6030671296; 2009-04-15; 14:28:25
26.161221; 119.942644; 0; 70; 39918.603125; 2009-04-15; 14:28:30
26.161221; 119.942644; 0; 70; 39918.6031828704; 2009-04-15; 14:28:35
26.161221; 119.942644; 0; 70; 39918.6032407407; 2009-04-15; 14:28:40
26.161221; 119.942644; 0; 70; 39918.6032986111; 2009-04-15; 14:28:45
26.161221; 119.942644; 0; 69; 39918.6033564815; 2009-04-15; 14:28:50
26.161222; 119.942644; 0; 69; 39918.6034143519; 2009-04-15; 14:28:55
26.161222; 119.942644; 0; 69; 39918.6034722222; 2009-04-15; 14:29:00
26.161222; 119.942644; 0; 69; 39918.6035300926; 2009-04-15; 14:29:05
26.161222; 119.942644; 0; 69; 39918.603587963; 2009-04-15; 14:29:10
26.161222; 119.942644; 0; 69; 39918.6036458333; 2009-04-15; 14:29:15
26.161222; 119.942643; 0; 69; 39918.6037037037; 2009-04-15; 14:29:20
26.161222; 119.942643; 0; 69; 39918.6037615741; 2009-04-15; 14:29:25
26.161222; 119.942643; 0; 69; 39918.6038194444; 2009-04-15; 14:29:30
26.161222; 119.942643; 0; 69; 39918.6038773148; 2009-04-15; 14:29:35
26.161222; 119.942643; 0; 69; 39918.6039351852; 2009-04-15; 14:29:40
26.161222; 119.942644; 0; 68; 39918.6039930556; 2009-04-15; 14:29:45
26.161222; 119.942643; 0; 68; 39918.6040509259; 2009-04-15; 14:29:50
26.161223; 119.942643; 0; 68; 39918.6041087963; 2009-04-15; 14:29:55
26.161223; 119.942643; 0; 68; 39918.6041666667; 2009-04-15; 14:30:00
26.161223; 119.942643; 0; 68; 39918.604224537; 2009-04-15; 14:30:05
26.161223; 119.942643; 0; 68; 39918.6042824074; 2009-04-15; 14:30:10
26.161223; 119.942643; 0; 68; 39918.6043402778; 2009-04-15; 14:30:15
26.161223; 119.942643; 0; 68; 39918.6043981481; 2009-04-15; 14:30:20
26.161223; 119.942643; 0; 68; 39918.6044560185; 2009-04-15; 14:30:25
26.161223; 119.942643; 0; 68; 39918.6045138889; 2009-04-15; 14:30:30
26.161223; 119.942643; 0; 68; 39918.6045717593; 2009-04-15; 14:30:35
26.161223; 119.942643; 0; 67; 39918.6046296296; 2009-04-15; 14:30:40
26.161223; 119.942643; 0; 67; 39918.6046875; 2009-04-15; 14:30:45
26.161223; 119.942643; 0; 67; 39918.6047453704; 2009-04-15; 14:30:50
26.161223; 119.942643; 0; 67; 39918.6048032407; 2009-04-15; 14:30:55
26.161223; 119.942643; 0; 67; 39918.6048611111; 2009-04-15; 14:31:00
26.161223; 119.942643; 0; 67; 39918.6049189815; 2009-04-15; 14:31:05
26.161223; 119.942643; 0; 66; 39918.6049768519; 2009-04-15; 14:31:10
26.161223; 119.942644; 0; 66; 39918.6050347222; 2009-04-15; 14:31:15
26.161223; 119.942644; 0; 66; 39918.6050925926; 2009-04-15; 14:31:20
26.161223; 119.942644; 0; 66; 39918.605150463; 2009-04-15; 14:31:25
26.161223; 119.942644; 0; 66; 39918.6052083333; 2009-04-15; 14:31:30
26.161223; 119.942644; 0; 66; 39918.6052662037; 2009-04-15; 14:31:35
26.161223; 119.942644; 0; 66; 39918.6053240741; 2009-04-15; 14:31:40
26.161223; 119.942644; 0; 66; 39918.6053819444; 2009-04-15; 14:31:45
26.161223; 119.942644; 0; 66; 39918.6054398148; 2009-04-15; 14:31:50
26.161223; 119.942644; 0; 66; 39918.6054976852; 2009-04-15; 14:31:55
26.161223; 119.942644; 0; 65; 39918.6055555556; 2009-04-15; 14:32:00
26.161223; 119.942644; 0; 65; 39918.6056134259; 2009-04-15; 14:32:05
26.161223; 119.942644; 0; 65; 39918.6056712963; 2009-04-15; 14:32:10
26.161223; 119.942645; 0; 65; 39918.6057291667; 2009-04-15; 14:32:15
26.161222; 119.942645; 0; 65; 39918.605787037; 2009-04-15; 14:32:20
26.161222; 119.942644; 0; 65; 39918.6058449074; 2009-04-15; 14:32:25
26.161222; 119.942644; 0; 64; 39918.6059027778; 2009-04-15; 14:32:30
26.161222; 119.942644; 0; 64; 39918.6059606482; 2009-04-15; 14:32:35
26.161222; 119.942644; 0; 64; 39918.6060185185; 2009-04-15; 14:32:40
26.161222; 119.942644; 0; 64; 39918.6060763889; 2009-04-15; 14:32:45
26.161222; 119.942644; 0; 64; 39918.6061342593; 2009-04-15; 14:32:50
26.161222; 119.942644; 0; 63; 39918.6061921296; 2009-04-15; 14:32:55
26.161222; 119.942644; 0; 63; 39918.60625; 2009-04-15; 14:33:00
26.161222; 119.942644; 0; 63; 39918.6063078704; 2009-04-15; 14:33:05
26.161222; 119.942644; 0; 63; 39918.6063657407; 2009-04-15; 14:33:10
26.161222; 119.942644; 0; 63; 39918.6064236111; 2009-04-15; 14:33:15
26.161222; 119.942644; 0; 63; 39918.6064814815; 2009-04-15; 14:33:20
26.161222; 119.942643; 0; 63; 39918.6065393519; 2009-04-15; 14:33:25
26.161222; 119.942643; 0; 62; 39918.6065972222; 2009-04-15; 14:33:30
26.161222; 119.942643; 0; 62; 39918.6066550926; 2009-04-15; 14:33:35
26.161221; 119.942643; 0; 62; 39918.606712963; 2009-04-15; 14:33:40
26.161221; 119.942643; 0; 62; 39918.6067708333; 2009-04-15; 14:33:45
26.161221; 119.942642; 0; 62; 39918.6068287037; 2009-04-15; 14:33:50
26.161221; 119.942642; 0; 61; 39918.6068865741; 2009-04-15; 14:33:55
26.161221; 119.942642; 0; 61; 39918.6069444444; 2009-04-15; 14:34:00
26.161221; 119.942641; 0; 61; 39918.6070023148; 2009-04-15; 14:34:05
26.161221; 119.942641; 0; 61; 39918.6070601852; 2009-04-15; 14:34:10
26.161221; 119.942641; 0; 60; 39918.6071180556; 2009-04-15; 14:34:15
26.161221; 119.942641; 0; 60; 39918.6071759259; 2009-04-15; 14:34:20
26.161221; 119.942641; 0; 60; 39918.6072337963; 2009-04-15; 14:34:25
26.161221; 119.942641; 0; 60; 39918.6072916667; 2009-04-15; 14:34:30
26.161221; 119.94264; 0; 60; 39918.607349537; 2009-04-15; 14:34:35
26.161221; 119.94264; 0; 60; 39918.6074074074; 2009-04-15; 14:34:40
26.161221; 119.94264; 0; 60; 39918.6074652778; 2009-04-15; 14:34:45
26.161221; 119.94264; 0; 60; 39918.6075231481; 2009-04-15; 14:34:50
26.161221; 119.94264; 0; 59; 39918.6075810185; 2009-04-15; 14:34:55
26.161221; 119.94264; 0; 59; 39918.6076388889; 2009-04-15; 14:35:00
26.161221; 119.942639; 0; 59; 39918.6076967593; 2009-04-15; 14:35:05
26.161221; 119.942639; 0; 59; 39918.6077546296; 2009-04-15; 14:35:10
26.16122; 119.942639; 0; 59; 39918.6078125; 2009-04-15; 14:35:15
26.16122; 119.942639; 0; 59; 39918.6078703704; 2009-04-15; 14:35:20
26.16122; 119.942639; 0; 59; 39918.6079282407; 2009-04-15; 14:35:25
26.16122; 119.942639; 0; 59; 39918.6079861111; 2009-04-15; 14:35:30
26.16122; 119.942638; 0; 59; 39918.6080439815; 2009-04-15; 14:35:35
26.161221; 119.942638; 0; 59; 39918.6081018519; 2009-04-15; 14:35:40
26.16122; 119.942638; 0; 59; 39918.6081597222; 2009-04-15; 14:35:45
26.16122; 119.942637; 0; 59; 39918.6082175926; 2009-04-15; 14:35:50
26.16122; 119.942637; 0; 59; 39918.608275463; 2009-04-15; 14:35:55
26.16122; 119.942636; 0; 59; 39918.6083333333; 2009-04-15; 14:36:00
26.16122; 119.942636; 0; 59; 39918.6083912037; 2009-04-15; 14:36:05
26.16122; 119.942635; 0; 59; 39918.6084490741; 2009-04-15; 14:36:10
26.16122; 119.942635; 0; 59; 39918.6085069444; 2009-04-15; 14:36:15
26.16122; 119.942634; 0; 59; 39918.6085648148; 2009-04-15; 14:36:20
26.16122; 119.942634; 0; 59; 39918.6086226852; 2009-04-15; 14:36:25
26.16122; 119.942634; 0; 59; 39918.6086805556; 2009-04-15; 14:36:30
26.16122; 119.942633; 0; 59; 39918.6087384259; 2009-04-15; 14:36:35
26.16122; 119.942633; 0; 59; 39918.6087962963; 2009-04-15; 14:36:40
26.16122; 119.942632; 0; 59; 39918.6088541667; 2009-04-15; 14:36:45
26.161219; 119.942631; 0; 59; 39918.608912037; 2009-04-15; 14:36:50
26.161219; 119.942631; 0; 59; 39918.6089699074; 2009-04-15; 14:36:55
26.161219; 119.94263; 0; 60; 39918.6090277778; 2009-04-15; 14:37:00
26.161219; 119.94263; 0; 60; 39918.6090856481; 2009-04-15; 14:37:05
26.161219; 119.94263; 0; 60; 39918.6091435185; 2009-04-15; 14:37:10
26.161219; 119.94263; 0; 60; 39918.6092013889; 2009-04-15; 14:37:15
26.161219; 119.942629; 0; 60; 39918.6092592593; 2009-04-15; 14:37:20
26.161218; 119.942629; 0; 60; 39918.6093171296; 2009-04-15; 14:37:25
26.161218; 119.942629; 0; 60; 39918.609375; 2009-04-15; 14:37:30
26.161218; 119.942628; 0; 60; 39918.6094328704; 2009-04-15; 14:37:35
26.161218; 119.942628; 0; 60; 39918.6094907407; 2009-04-15; 14:37:40
26.161218; 119.942627; 0; 60; 39918.6095486111; 2009-04-15; 14:37:45
26.161218; 119.942627; 0; 60; 39918.6096064815; 2009-04-15; 14:37:50
26.161218; 119.942627; 0; 60; 39918.6096643519; 2009-04-15; 14:37:55
26.161218; 119.942627; 0; 60; 39918.6097222222; 2009-04-15; 14:38:00
26.161218; 119.942627; 0; 61; 39918.6097800926; 2009-04-15; 14:38:05
26.161218; 119.942627; 0; 61; 39918.609837963; 2009-04-15; 14:38:10
26.161218; 119.942627; 0; 61; 39918.6098958333; 2009-04-15; 14:38:15
26.161218; 119.942627; 0; 61; 39918.6099537037; 2009-04-15; 14:38:20
26.161218; 119.942628; 0; 61; 39918.6100115741; 2009-04-15; 14:38:25
26.161218; 119.942627; 0; 61; 39918.6100694444; 2009-04-15; 14:38:30
26.161218; 119.942628; 0; 61; 39918.6101273148; 2009-04-15; 14:38:35
26.161219; 119.942628; 0; 61; 39918.6101851852; 2009-04-15; 14:38:40
26.161219; 119.942628; 0; 61; 39918.6102430556; 2009-04-15; 14:38:45
26.161219; 119.942628; 0; 61; 39918.6103009259; 2009-04-15; 14:38:50
26.161219; 119.942628; 0; 61; 39918.6103587963; 2009-04-15; 14:38:55

Obfuscated Data
Latitude; Longitude; Code; Altitude (Feet); Date; Date (Standard); Time
26.16280418922094; 119.94421184766314; 1; 492; 39918.5722222222; 2009-04-15; 13:44:00
26.162448013662953; 119.94323804398715; 0; 492; 39918.5722800926; 2009-04-15; 13:44:05
26.1626366470083; 119.94330026629633; 0; 492; 39918.572337963; 2009-04-15; 13:44:10
26.162445911959207; 119.943652305235; 0; 492; 39918.5723958333; 2009-04-15; 13:44:15
26.161626557437824; 119.94305516704733; 0; 492; 39918.5724537037; 2009-04-15; 13:44:20
26.162175351038382; 119.94325613839318; 0; 492; 39918.5725115741; 2009-04-15; 13:44:25
26.16169501793265; 119.94301994303359; 0; 204; 39918.5725694444; 2009-04-15; 13:44:30
26.162283157557088; 119.94192929269511; 0; 193; 39918.5726273148; 2009-04-15; 13:44:35
26.16132399611229; 119.94316169779691; 0; 185; 39918.5726851852; 2009-04-15; 13:44:40
26.16156752747182; 119.94241041860985; 0; 184; 39918.5727430556; 2009-04-15; 13:44:45
26.162293244589453; 119.94264666350432; 0; 182; 39918.5728009259; 2009-04-15; 13:44:50
26.16215849429105; 119.94255327649716; 0; 178; 39918.5728587963; 2009-04-15; 13:44:55
26.161695293700095; 119.9425070732007; 0; 179; 39918.5729166667; 2009-04-15; 13:45:00
26.161080033646673; 119.94330013108802; 0; 178; 39918.572974537; 2009-04-15; 13:45:05
26.16217263374725; 119.9423987473496; 0; 178; 39918.5730324074; 2009-04-15; 13:45:10
26.161006808837584; 119.94303853497586; 0; 178; 39918.5730902778; 2009-04-15; 13:45:15
26.16169712645229; 119.94177256531187; 0; 178; 39918.5731481481; 2009-04-15; 13:45:20
